GLCM_Pan,Mean_G,Mean_R,Mean_NIR,SD_Plan,target
136.43443,193.45653,93.54348,467.5435,25.1669,0
125.77305,235.56085,107.95767,765.84656,36.774338,0
134.54985,226.20454,99.704544,676.7727,50.395927,0
135.8468,265.4859,125.26057,885.0211,18.141338,0
120.72123,253.7521,118.542015,893.2689,24.562687,0
123.66202,203.91667,98.361115,604.4444599999998,42.016716,0
116.42359,203.91765,88.68235,531.4471,31.058052000000004,0
137.84355,210.48781,99.731705,614.6585,48.00761,0
126.27273,224.36586,106.23577,721.17883,31.65371,0
122.971344,223.34883,98.83721,794.93024,34.24111,0
136.71468000000002,208.91304,91.73913,601.087,32.934258,0
130.15073999999998,245.05756,112.46763,825.0935,34.04516,0
122.23976,231.73077,105.90385,647.11536,36.195206,0
126.59503,265.56863,160.07843,511.11765,37.903305,0
131.78357,221.17392,105.26087,584.56525,59.0607,0
125.11198,240.86598,116.41237,639.4949,41.1387,0
129.7387,208.24,101.64,317.12,23.681013,0
121.54017,267.23944,162.09155,339.5845,27.975256,0
132.25716,192.72528,92.63187,155.94505,13.240915,0
128.73363,214.76712,107.438354,233.80821,26.402838,0
128.72933999999998,231.93048,122.588234,230.5508,23.437414,0
123.05556,232.64706,124.411766,373.58823,41.857975,0
129.76677,188.66412,79.12214,368.1374,41.628918,0
125.02745,215.1875,107.8,310.1125,26.587015,0
130.4537,188.17392,87.76812,253.9855,21.49572,0
127.37014,204.8238,91.53809,621.7762,48.497932,0
124.75242,201.46153,89.87363,494.3956,24.102812,0
126.31218,221.77525,101.90909,621.9369,32.620540000000005,0
115.64053,212.88461,99.84615,668.125,32.913635,0
127.64124,196.47423,83.13401999999998,490.0309,50.38872,0
127.54097,197.4796,85.91836500000002,512.32654,35.078026,0
123.86048,214.52942,94.23529,677.6961,24.190628,0
128.56488000000002,203.46495,89.99262,604.3764,37.250168,0
107.97895,217.95833,93.583336,677.5,25.557634,0
132.20228999999998,199.87013,83.0,472.33768,30.975689000000006,0
124.45674,246.0,136.50575,591.7241,32.545444,0
127.80129,194.47469,85.00949,199.58861,19.195894,0
116.80229,171.04546000000005,79.27273000000002,334.13635,37.85018,0
132.18582,174.46465,72.83839,340.9091,26.20706,0
121.58166,222.71428,103.17857,811.2321,31.32633,0
130.5031,174.44302,72.14286,282.81702,20.10002,0
128.62476999999998,187.44067,80.789345,347.10413,29.997974,0
127.76157,200.65186,87.38518499999998,506.58517,27.739305,0
118.351585,209.98051,90.5731,568.52045,32.585667,0
133.7344,182.06667,73.48889,340.1889,16.95155,0
137.00784,199.91827,86.86539,526.07214,29.092365,0
136.55168,201.02597,88.38311999999998,514.2727,27.369896,0
128.41661000000002,204.75111,90.68,555.8555,35.928764,0
119.97177,228.42632000000003,103.447365,727.4316,22.629877,0
134.66617,192.95238,80.190475,396.5595,24.36675,0
127.21431,202.53673,92.25989,592.774,49.22384,0
121.5034,288.99527,177.24057,480.70282,24.990759,0
122.2429,377.6866,270.80634,399.05634,27.16024,0
132.77733999999998,296.53812,189.861,409.8072,36.129555,0
125.10402,451.55554000000006,331.3889,538.2361,47.559025,0
135.87083,283.2,186.8,276.6,23.095936,0
121.53711,334.53125,221.51562,385.35938,46.650837,0
119.17349,274.63635,155.23077,519.3147,30.015942,0
103.048615,337.7777700000001,198.22223,441.1111,71.039024,0
131.75066,277.01053,159.36842,463.4737,42.122673,0
129.95567,231.39565,109.8162,611.2461,26.399696,0
116.9787,252.5283,131.56604,582.49054,18.256313,0
124.7945,319.2587,207.48262,508.80695,27.295885,0
124.77322,249.10878,117.280334,647.6548,30.450338,0
128.41673,187.22363,83.85231999999998,271.81857,34.043545,0
127.76311,218.20561,101.05296,524.6137,37.32384,0
125.631744,230.08257000000003,105.51376,667.0826,30.671621,0
137.6815,203.88763,92.37079,372.59552,23.52708,0
119.59701499999998,212.07143,95.7619,587.9048,37.18454000000001,0
135.4375,234.94737,108.52631,570.6842,19.241718,0
122.72489,201.44827,87.655174,359.34482,22.801004,0
142.19253999999995,227.0238,102.28571,661.4048,24.12417,0
109.5,227.09525,99.61905,704.3810000000002,28.241508000000003,0
132.5743,204.44681,91.085106,413.31915,38.310966,0
132.41986,185.85938,79.796875,355.46875,20.70543,0
127.75316,207.54839,92.395164,531.1613,29.961786,0
119.460686,237.88235,110.37815,690.5168,26.42273,0
124.23309,222.5081,100.24324,653.5946,29.598581,0
119.330894,250.11667000000003,119.71667,665.3833599999998,33.613323,0
140.63889,248.27777000000003,117.88888500000002,662.1111,42.36613,0
139.7043,247.63829,119.61702,623.19147,20.959574,0
135.49353,214.97437,101.25641,457.07693,24.410526,0
127.08031,242.08844,112.40136,608.62585,37.404743,0
120.59624,242.9069,116.16361,635.7151,28.087738,0
126.66666399999998,246.1132,143.84906,440.5849,35.59827,0
127.808174,245.35,141.65,516.15,42.707954,0
128.43723,264.11392,178.91138999999995,357.13925,11.740518,0
127.46443,296.97113,215.57864,304.5295700000001,8.742673,0
124.74989,277.51334,157.30667,550.9733,36.42325200000001,0
123.47263,278.23404,134.02127,736.4468400000002,20.666882,0
130.36824,267.65454,175.79091,356.2181700000001,18.804993,0
123.98268,257.81818,125.09091,678.75,23.384317000000006,0
126.75044,251.02509,124.996864,575.7994,43.974186,0
129.80956,215.72223,113.40278,296.2176,41.775967,0
128.5496,187.23317,83.62285,152.56493999999995,10.311843,0
124.14701,279.90244,168.97562,430.04877,35.118786,0
130.17133,178.37386,76.18236999999998,189.51367,10.487265,0
126.46342,195.0,85.25,86.5,7.327175,0
130.53186000000002,204.56522,84.95652,263.82608,18.424114000000007,0
129.16518,187.90384,84.60256,242.73077,19.269333,0
128.54803,222.36415,100.46779,653.1204,26.957586,0
125.068275,229.41808,105.72317,698.78534,36.432655,0
133.2072,234.3875,105.0125,794.55,36.520096,0
121.4205,239.48077,110.53846,727.62305,26.838993,0
125.38131,222.04744,102.15939,595.4801,32.53587,0
141.41258,225.30508,105.23729,654.4915,34.755756,0
123.29209,230.98291,110.74359,648.12823,31.529934,0
126.01378,233.59375,112.71875,667.84375,27.52208,0
114.59653,239.49231,109.03077,720.4308,25.952547,0
128.50799999999998,215.73256,97.24419,498.9186,50.794327,0
120.633835,216.58656,101.16418,583.7776,36.541546,0
132.82675,200.18965,91.12931,365.27585,26.978317,0
135.88205,215.08163,108.591835,553.4286,29.080309000000003,0
140.13564,210.53192,93.97872,422.59573,26.347282,0
131.40579,212.2892,96.777,505.00696,30.536654,0
139.7649,209.975,91.2,512.05,42.51938,0
134.0295,198.19276,98.783134,430.0,40.8452,0
121.29912,215.87079,99.29214,556.2191,20.87527,0
131.55463999999998,215.40556,101.19881,483.92245,39.677166,0
134.82605,203.54193,94.490326,484.25806,34.126427,0
118.0268,218.0351,101.467834,540.08185,34.351456,0
119.013916,229.76389,109.19444,603.0694599999998,39.39202,0
126.25555,208.67403,91.98895,521.76245,35.92782000000001,0
127.77831,222.53847,106.38461,648.0769,32.66865,0
131.049,191.95026,85.33830999999998,333.3234,31.3025,0
135.5819,212.82422000000003,97.63281,509.72266,32.463787,0
126.8207,204.6879,93.27389,567.38214,27.608503,0
130.6371,202.53763,91.456985,418.2258,30.380613,0
116.38663,201.53488,94.65116,456.18604000000005,42.58723,0
134.312,202.43637,91.76363,467.03638,40.69441,0
146.625,208.58824,88.70588000000002,454.0,15.857715,0
115.485504,219.8077,101.23077,551.61536,32.847324,0
118.59293,220.63158,102.90643,670.0526,30.682459,0
134.80653,193.32,86.54666999999998,357.6666600000001,23.801386,0
128.84486,212.92958,96.211266,614.9436599999998,31.116657,0
123.53652,212.26585,96.087616,511.99698,28.601465,0
119.18895,212.22449,102.46939,566.5306400000002,22.8586,0
134.45168,202.78404,91.788734,480.14554,35.49934000000001,0
125.04657,227.17752,108.33432,572.2337,30.763906,0
121.209724,237.57143,109.19183,722.5673,30.977524,0
134.11978,217.41971,98.60219,546.4161,30.872028000000004,0
126.35346,225.45801,106.30534,667.1106599999998,34.282115999999995,0
122.02644,227.07242,106.06685,550.96655,36.811623,0
126.80534,223.8547,106.96296,521.5157,29.902132,0
122.16756399999998,223.46666,103.38095,641.8428299999998,24.732273,0
132.85109,208.51163,99.30232,497.48837,37.14732,0
145.27777,207.94118,95.82353,437.88235,20.938202,0
134.46199,211.87746,101.62745,436.73038,33.915478,0
134.66724,234.25676,114.72973,504.28378,44.55788,0
101.36989,214.47058,111.117645,503.14706,19.518003,0
126.98683,216.32721,100.66544,585.60297,34.323563,0
122.08036,226.875,113.28571,460.45834,24.738455,0
141.0,192.5,86.67647,401.7647,20.617647,0
115.64368,239.9,121.9,610.3333,25.955149,0
133.6178,218.9375,115.375,417.45834,27.501484,0
123.78287,203.34146,90.39024,438.56503,30.539824,0
125.78261,220.14642,109.04362,536.23987,24.863264,0
148.46875,222.1,105.3,550.2,34.214764,0
124.02636,218.91057,105.48781,594.939,28.089855,0
153.85715,237.6,117.73333,536.5333,19.011808,0
134.66541999999998,205.45161,96.543015,365.08066,30.571781,0
117.08368,248.44565,137.42391999999998,510.08694,27.053534000000006,0
137.68312,228.63855,113.16868,443.53613,34.98307,0
120.5955,217.5679,104.4321,480.12344,33.60009,0
118.364685,221.63158,112.68421,617.0,34.036003,0
136.94002,219.19101,107.764046,496.35956,34.942204,0
146.23077,214.15384,99.15385,509.15384000000006,20.54091,0
141.37132,254.14706,147.73529,462.70587,26.501045,0
117.36467,236.91891,120.98198,485.33334,27.017443,0
136.24802,229.2,119.97895,480.70526,34.13896,0
122.452324,226.0346,110.78324,506.9508,33.628113,0
130.32368,237.36957,128.89752,448.40994000000006,30.51313,0
123.52375,243.01852,128.66666999999998,396.0,21.406704,0
139.40057,230.86363,128.40909,420.95456,39.059395,0
118.701065,237.30496,123.028366,485.56738,33.552444,0
136.72916999999998,217.6,97.53333,512.5333,28.84025,0
104.375,236.92308,123.07692,603.46155,18.087885,0
142.37582,223.89473,112.710526,474.60526,23.820776,0
124.17821,211.83963,98.81447,481.6698,36.526493,0
133.38705,226.84444,116.47222,432.16666,34.913708,0
118.06196,228.72832,111.595375,451.59537,29.671808,0
115.4673,240.47945,131.19179,463.17807,25.07606,0
126.589325,224.70415,114.48521,415.11835,32.778046,0
113.14583600000002,222.4762,109.33333600000002,602.4762,34.324184,0
135.62756000000002,243.0,117.976746,642.0465,54.44585,0
132.4141,238.5026,130.37306,391.6373,40.861984,0
117.001816,252.94286,147.71428,421.08572,12.687323,0
119.28174,250.71875,120.95833600000002,640.5833,33.743427000000004,0
120.95114,230.66534,116.70518,486.0,38.469833,0
110.0,239.57143,131.77551,449.06122,23.221136,0
126.1253,249.56772,150.52737,386.99713,27.306223,0
142.1435,237.21428,109.71429,502.92856,28.588633,0
137.78339,228.5,106.91305,514.8043,31.802141,0
131.19762,188.27928,81.41441,253.8108,19.456661,0
138.63388,221.56522,97.78261,436.43478,20.223982,0
142.72421,217.32143,100.78571,472.35715,16.556143,0
127.81682,241.40298,119.19403,587.97015,28.728687,0
133.42358000000002,206.89386,103.167595,295.1005600000001,27.733278,0
101.09333,239.57895,117.8421,584.5263,13.498538,0
133.8442,194.175,87.85,311.3,21.666565,0
127.70111,340.25055,212.75615,274.56152000000003,12.503299,0
125.72718,306.9887700000001,196.47752,418.4944,32.298970000000004,0
126.6167,315.3428600000001,144.98572,260.32858,35.38667,0
118.198845,313.9079,204.61842,508.0263,29.092587,0
126.39829,412.72153,196.93037,364.92404,10.981777,0
111.6875,392.53845,208.23077,377.07693,54.770096,0
125.37016,298.4875,180.4375,557.0375,24.800592,0
133.9427,298.08334,167.75,370.08334,64.23179,0
123.237816,237.39333,110.92,481.83334,22.737865,0
124.97535,237.20189,112.078865,570.6372,30.3518,0
129.01567,236.55183,130.86956999999998,375.85284,29.515514000000003,0
121.417946,232.44872,112.410255,496.73077,19.690187,0
126.63664,262.3253,152.10542,423.5723,25.08287,0
122.99111,250.48167,134.06807,468.4136,35.310043,0
121.73595,291.72974,217.13513,406.8919,26.128105,0
119.32979,329.76596,264.53192,592.8936,47.290604,0
134.82208,235.57895,112.789474,553.2105,25.775843,0
117.42481,271.48648,170.75676,379.5675700000001,24.111652,0
131.13937,321.2777700000001,251.27777000000003,581.0185,56.1294,0
129.3822,234.19966,107.153076,655.59235,26.572226,0
117.973915,233.44086,106.01075,695.1451400000002,20.775602,0
118.14922,239.17612000000003,113.92836,643.4358,23.127096,0
132.94957,228.99268,107.82784,567.685,37.133053,0
127.897934,235.8878,108.47638,687.21454,28.947165,0
142.26753,236.88235,107.411766,583.82355,21.736467,0
118.091,250.048,120.416,645.6,22.862446,0
132.42735,236.5858,113.69527,570.1805,30.11062,0
131.73631,250.85161,117.75484,679.2129,26.746386,0
120.91885,241.74931,113.54496,749.4905,22.244095,0
129.54272,240.56522,113.858696,632.23914,23.404806,0
116.01023,254.53659,122.94308999999998,657.70734,25.39912,0
125.993805,245.79465,113.91666399999998,690.1012,32.371746,0
128.39491,237.23729,115.567795,519.178,31.186020000000006,0
116.992294,240.51021,114.15306,635.4184,21.34171,0
133.25795,237.81609,114.17242,682.8620599999998,33.358276000000004,0
130.84093,237.79608,111.84314,608.7098,37.56008,0
115.35697,245.1875,109.4,737.3125,30.573273,0
136.2552,244.75,110.58333600000002,697.9167,40.635426,0
134.8437,234.305,110.745,636.345,24.502958,0
123.72098,241.82169,114.48897,693.4853,19.790325,0
134.24481,230.47368,108.669174,470.8496,23.3246,0
119.28637,242.04048,117.91498,575.7692,26.815308,0
115.60037,245.19118,119.161766,724.5441,37.465862,0
131.96431,228.9178,112.65069,484.69177,27.709064,0
130.68636,211.90277000000003,99.71528,386.53473,42.954548,0
127.25951,240.25,118.51875,515.0437599999998,30.83897,0
134.16042,494.0824,346.05994,384.88763,48.08496,0
135.48308,277.60715,161.24603000000005,198.2381,14.822807,0
129.5847,287.44864,167.10811,169.12433,26.575953,0
121.08836,426.68784000000005,304.21692,360.1799,24.990335,0
127.078125,592.3333,429.0,470.33334,33.283714,0
129.3652,709.45,540.0,597.65,31.795746,0
123.446686,846.8742699999998,653.8457,714.46857,30.958788,0
126.890625,312.5,187.0,181.66667,17.608985999999994,0
128.37563,724.6667,544.2267,590.4267,43.195568,0
123.82448,226.9125,104.825,498.88126,38.879517,0
133.96492,259.94565,168.8913,393.5,11.252531,0
136.73914,231.2653,111.4898,592.5509999999998,29.565731,0
138.314,206.95589,100.661766,387.02942,22.641024,0
136.67508,237.14635,113.63415,600.4878,27.871595000000006,0
124.428986,256.93436,166.0202,435.68686,13.408575,0
115.7025,202.12,95.0,436.28,51.291386,0
117.41305,238.0204,113.5102,667.7959,28.397709000000006,0
117.30978,243.25125,116.56281,553.3819,27.895811,0
133.48405,224.09091,110.163635,446.23636,29.034754,0
136.89185,236.6207,115.52586,608.56036,23.474953,0
122.9496,943.4516,736.9355,778.3871,16.664406,0
96.10156,843.0,662.0,742.0,9.218697,0
127.921104,243.64331,140.76688,185.08534,8.5717,0
126.361176,245.77565,156.04695,395.7113,14.558472,0
119.955605,212.17809,98.80822,603.4247,25.349474,0
134.72713000000002,213.24113,94.475174,513.01416,34.464363,0
129.23074,214.32571,100.057144,595.54285,32.930004,0
125.55382,249.44568,122.305984,762.36584,26.455278000000003,0
130.41037,217.83472000000003,97.57025,580.5124,33.732815,0
126.13712,241.58653,112.11539,782.1058,32.56025,0
119.01345,243.7551,117.47959,755.051,27.661188,0
118.2859,225.61224,108.32653,657.9388,24.816378,0
121.01801,260.5096,125.849915,837.4834,21.343393,0
128.75534,213.78049,96.40854,577.7378,45.6829,0
133.57387,211.17046,96.78409,559.6023,39.01411,0
124.846634,211.90454,94.69091,516.0909,48.0214,0
136.02153,208.48685,93.52631,455.4079,29.2407,0
136.9551,198.65,86.933334,421.94168,29.007738,0
128.26227,182.95122,75.65854,285.63416,23.560621,0
132.35062,265.77777000000003,125.234566,821.5432,23.41962,0
120.0202,217.0,100.52,593.36,18.458603,0
122.3125,227.14285,104.7619,635.6905,27.921507,0
137.09512,208.01587,90.97619,423.96826,27.990667,0
132.3781,223.78787000000003,100.65151,602.1818,59.904915,0
129.28044,250.23894,118.00885,791.18585,32.836884000000005,0
129.89967,217.53383,96.86466,572.5639,44.235935,0
131.79213,211.52367,97.44795,508.18927,38.752666,0
129.90604,215.4375,98.4125,570.875,33.534775,0
134.4395,195.88889,89.44444,394.35556,25.557884,0
115.15712,214.67647,97.35294,536.9314,30.139042,0
129.56241,214.91954,97.81609,516.47125,25.679066,0
140.21724,199.3421,98.76316,408.9737,22.037884,0
107.92803,234.15152,117.36363,630.63635,20.110485,0
141.21739,217.9375,97.5625,501.21875,22.616344,0
127.30152,226.63551,108.8785,632.0187,37.16208,0
115.761795,228.63571,107.57857,623.79285,37.00718,0
127.85163,226.75961,107.25961,590.9423,32.228054,0
126.61553,214.71962,101.98442,559.2866,32.804,0
120.77608,229.2873,107.46961,682.25964,36.641068,0
140.13683999999998,223.66667,105.08333600000002,590.8333,26.623892,0
130.38577,215.87978,98.97268,553.5137,33.398376,0
131.60284,203.32143,95.46429,435.6905,24.329592,0
124.88788999999998,220.90392000000003,100.3879,577.83276,35.434273,0
114.47489,223.95566,103.67487,614.6355,27.433277,0
132.75204,193.92392,88.82065,373.06522,24.262272,0
126.64249,196.36111,87.333336,394.18054,33.93243,0
122.14119,232.33708,119.67416,506.39886,28.589153000000003,0
134.06937,222.47586,117.10345,428.76895,31.050322,0
110.53024,230.25807000000003,116.741936,583.70966,20.156464,0
129.67061,219.1132,101.07547,507.32074000000006,53.190502,0
139.64095,201.24242,91.954544,391.68182,23.775581,0
121.890625,253.40291,148.05826000000005,427.78156,19.0616,0
140.42026,230.7931,119.48276,508.82758,30.396704,0
123.89489,245.25926,119.06481,798.2685,38.726627,0
124.89349,245.27219,118.71302,642.21893,35.453747,0
121.2125,195.16667,88.03333,347.53333,39.113792,0
129.535,201.5691,91.756096,495.42276,32.665627,0
122.025055,226.36667000000003,112.566666,643.0333,40.121983,0
123.685936,218.79646,104.522125,483.35397,37.171955,0
130.00919,213.0,97.07296,507.9957,32.620968,0
133.84656,241.98795,123.421684,575.8434,29.511402,0
129.63218999999998,232.16667,123.53333,434.6,34.570744,0
133.35707,181.42241,89.68103,243.53448,15.007539,0
128.12675,187.87234,87.202126,272.46808,18.520494,0
116.59817,259.64584,137.02083000000002,563.8125,20.575403,0
131.11667,200.28787,88.47475,416.02524,39.35436,0
119.91533,250.70615,139.61504,475.79272,27.989918,0
123.01794,225.67253,106.8169,579.6408700000002,30.835293,0
129.83035,194.61905,89.61905,389.1905,24.614948,0
139.32455,249.1628,142.97675,441.46512,26.591618,0
134.44235,221.96912000000003,107.444016,524.09265,27.156958000000003,0
128.46936000000002,191.40475,92.64286,295.14285,27.068539,0
125.518776,226.65227,107.73863,547.61365,33.770195,0
131.50218,216.31383,97.79256,567.117,27.518255,0
119.35388,228.38542,107.65972,605.0486,30.801977,0
129.6553,186.94286,76.685715,287.2,13.273735,0
131.31062,197.95,84.35,383.05,18.723381,0
87.140625,370.0,196.0,529.0,54.057262,0
133.53915,252.81909,135.90955,205.08794,25.284754,0
134.97378999999998,257.7097,164.19353999999996,313.25806,37.746265,0
126.18471,325.12244,204.80612,334.35715,16.216238,0
131.35051,373.19644,242.89285,482.625,27.369612,0
125.4454,482.8919,278.6757,425.45947,18.620817,0
141.61392,352.5,208.7,416.1,54.15524,0
120.77023,492.58334,329.1666600000001,435.625,48.34662,0
114.45238,428.0476,278.0,518.0,118.8571,0
122.15904,283.66293,134.94382,212.95506,39.292084,0
126.96819,263.55185,151.80937,426.04013,27.347591,0
129.05397,340.82022,215.17978,337.26965,25.549599,0
130.82071000000002,345.07016,232.45615,358.4386,24.04633,0
117.72571,404.3,282.8,451.75,34.156982,0
112.77349,519.9342,384.71054,491.28946,28.145632,0
132.11667,450.6,306.8,374.0,82.21879,0
130.81538,336.86935,211.03517,272.79398,10.440247,0
133.70627,467.4737,341.3158,508.26315,61.43366,0
122.1564,245.15044,123.61062,552.6637,21.001963,0
118.71003,258.925,148.575,645.65,23.730309,0
131.44183,269.22354,168.49413,573.17645,47.75896,0
135.56406,246.05917,129.14793,532.716,36.480377,0
124.24632,415.9948,295.34714,449.0259,55.773495,0
126.41234,444.82745,229.20784,378.8196,7.115902,0
143.86198000000005,225.75,109.58333600000002,580.2083,27.098072,0
123.31332,330.125,267.54166000000004,723.8958,59.422043,0
119.00352,360.976,323.688,784.584,60.34081,0
135.14061999999998,360.5,207.33333,292.33334,38.26761,0
126.22814,462.80435,261.67392,397.65216,18.98497,0
125.51322,271.8846,154.9423,405.44232,30.611736,0
121.49933,507.79022,302.54544,441.44754000000006,10.353349,0
122.33112,314.4737,253.78947,737.8947,30.336433000000003,0
113.18229,222.41667,112.25,565.25,37.940376,0
147.68,220.22728,110.86363,520.36365,20.665977,0
134.93506000000002,246.0,131.1413,556.76086,29.280348,0
128.2287,333.87744,215.7549,323.98038,20.706354,0
116.58594,258.47223,129.61111,650.6944599999998,36.71812,0
122.73318,231.4161,111.75168,615.1644,31.45153,0
129.28238000000002,302.64407,214.50847,632.9322,62.235096,0
126.73131,242.94339,128.51414,506.0566,27.799763,0
130.48203,248.62393,127.07692,554.1539,41.11666500000001,0
153.73512,259.2381,133.38095,432.1905,21.091421,0
106.35263,253.08333,113.58333600000002,426.83334,36.873283,0
131.2843,237.84337,130.24097,453.03613,28.259314,0
117.11575,243.41905,120.13333,584.54285,35.180492,0
133.41985,241.77272,120.818184,586.6818,22.643568,0
134.58296,264.57144,151.48572,418.44287,22.977207,0
120.52319,238.0204,111.14286,580.4693599999998,20.447023,0
131.7597,238.76852,121.31481,491.1713,31.891378000000003,0
111.63637,249.41379,137.58621000000002,601.8620599999998,26.902609,0
120.539246,236.58064,127.645164,606.871,26.660452000000006,0
133.44444,230.63158,115.98026000000002,591.6382,18.656965,0
121.91213,241.61421,123.28934,548.2081,29.335949,0
123.34832,249.67969,154.54688000000004,426.94922,24.248182,0
142.16518,242.57143,148.28572,376.14285,25.478283,0
145.20192,235.76923,129.07692,433.15384000000006,25.185936,0
117.45574,261.06015,151.17293,500.6015,24.321596,0
122.118996,247.31818,115.46591,603.8295,16.921429,0
121.75651,245.62328,128.0277,517.5789,21.893887,0
133.224,244.85556,139.17778,430.86667,38.195377,0
125.62692,231.712,113.824,602.104,23.805285,0
135.4614,248.64706,134.38235,454.14706,44.957535,0
118.614235,234.8158,113.25,612.4605,27.58556,0
133.09685,228.8806,115.76617,563.1542400000002,25.208466,0
140.99432,231.06061,127.36363,420.36365,30.192251,0
125.41959,237.47101,114.014496,575.03625,21.22615,0
122.51806,226.45992,109.620255,599.0211,26.063375,0
129.68708999999998,237.96748,122.930084,495.18536,33.48188,0
112.23593,241.72414,122.44827,565.931,29.104265,0
129.10204,228.83035,105.97619,672.5387,30.661795,0
134.8688,220.72868,103.46512,617.4031,24.575686,0
127.50391,258.0,147.0,491.75,44.81332800000001,0
122.21141,244.49019,153.61765,351.84314,16.110360999999994,0
131.23903,216.30818,103.86793,224.81133,20.766338,0
102.38333,230.6,107.13333,490.93332,24.161861,0
125.6691,222.46512,130.27907,268.5814,29.224352000000003,0
125.946106,403.831,201.28973,355.87122,8.64578,0
125.71606,225.5575,128.10103999999998,194.28572,14.360709,0
125.401405,226.66667,117.48148,416.37036,46.068863,0
131.04146,190.14423,89.78846,218.08653,22.002739,0
124.4657,330.9894700000001,201.47368,346.07367,40.38228,0
131.88826,188.5685,89.31506999999998,128.80138,10.084083,0
130.2641,203.9647,99.55294,300.4353,50.290897,0
134.73788000000002,348.81818,238.15909,348.97726,41.15524,0
87.140625,417.0,256.5,369.5,28.442924,0
100.77311,326.53333,250.6,399.2,12.861657,0
126.97774,258.443,167.36842,231.1272,19.945492,0
138.43103,467.18182,255.77272,353.72726,41.725193,0
128.68939,492.52,271.12,405.04,18.139635,0
119.02756,523.7161,305.44516,443.52902,15.304058,0
125.74018999999998,220.43843,114.46305,415.83743,33.05827,0
139.22656,439.41666,279.58334,426.58334,80.49582,0
126.863106,445.14584,335.45834,582.3125,20.046778,0
128.30705,465.58096,306.1143,477.79047,34.741474,0
139.25365,219.8,117.36667,328.31668,28.896420000000006,0
123.38882,433.09677,403.67206,686.3548599999998,24.618736,0
133.37152,405.77777,331.94446,564.1111,36.839367,0
121.87708,405.26666,348.9333200000001,688.5333,36.40667,0
131.95731999999998,388.6389,322.44446,623.7639,79.26261,0
143.55864,371.40985,287.4754,466.81967,45.09823,0
116.12883,450.65308,437.06122,783.5102,20.598156,0
124.59492,465.8919,377.81082,526.0541,104.3641,0
122.81771,465.0,368.91666,613.3333,42.420757,0
125.54533,486.32608,466.3913,765.2826,31.19913,0
129.49133,271.4516,198.66129,324.1613,28.995125,0
133.96962,216.64815,104.59259,323.74075,24.614845000000006,0
119.977646,502.57144000000005,519.0119,796.4524,41.84195,0
125.3937,427.1875,409.5,704.90625,55.92905,0
131.65677,347.89474,288.9737,578.8684,38.980686,0
121.028824,245.7406,130.9361,551.9962,38.318317,0
134.35968,209.25,99.25,200.75,12.107429,0
134.83676,238.02971,128.97028999999998,464.84158,33.133198,0
106.0625,449.0,418.76923,741.61536,45.801605,0
121.81457,458.6579,392.28946,605.0789,16.140676000000006,0
129.46317,531.625,512.4167,728.0833,85.46162,0
128.36363,222.97298,120.36487,365.97296,47.201355,0
138.07443,564.6667,566.75757,790.9697,56.380642,0
106.215,572.68,571.96,796.84,82.96361,0
137.52208000000002,227.18182,133.9495,246.62627,14.945495,0
128.93385,363.2276,252.50345,338.9931,33.836937,0
98.94531,522.125,504.375,772.375,93.97606,0
106.90385,354.92307,295.3846,586.1539,77.85338,0
126.804,273.75,170.25,369.5,21.40057,0
134.57709,229.73973,115.09589,508.46576,28.981297,0
93.89286,612.0,569.0,734.0,98.694954,0
126.762886,447.32684000000006,370.00488,550.5903,49.09102,0
162.40625,609.0,599.0,778.0,80.0453,0
121.231514,613.6923,672.46155,968.2564,64.56338000000001,0
121.31221,234.41284,118.366974,477.26605,38.078022,0
129.34134,536.3617,511.68085,761.8511,78.32356999999998,0
122.98506,565.381,604.73016,908.6667,27.644487,0
134.01044,331.9791600000001,272.02084,487.58334,46.14797,0
126.22662,261.5,148.32259,632.121,22.127468,0
132.55695,240.68571,123.15873,496.40634000000006,34.601395000000004,0
129.52856,262.81818,147.63637,722.7273,23.847527,0
126.43073,465.7931,455.9655,714.4483,48.124172,0
113.57143,316.0909,255.45454,464.81818,64.52580999999999,0
114.318344,227.90565,117.86793,554.8868,28.521175,0
125.22159,357.97726,281.06818,460.0,38.439957,0
131.31325,277.3617,167.19148,331.29788,21.846495,0
126.41222,260.76794,141.2873,442.35913,40.569336,0
140.80516,242.95454,145.59091,341.0,21.936234,0
121.88866000000002,249.86885,128.95082,682.40985,51.084618,0
132.9134,237.47206,114.519554,543.081,21.814688,0
137.02905,261.30768,159.4423,406.46155,19.448565,0
123.861244,325.30847,207.80597,298.08954,22.051165,0
115.849266,237.49315,113.9726,570.8767,21.002962,0
122.46692,250.9697,150.25758000000005,466.22726,30.577127,0
132.52232,257.89743,161.31624,439.49573,17.181929,0
111.75393,230.83333,115.375,546.0417,30.424742,0
144.26009,240.46428,135.07143,381.82144,18.584438,0
127.55407,243.82051,127.15385,549.6838,30.56531,0
140.71573,222.06451,104.6129,536.0645,28.821999,0
130.49546999999998,231.97939,129.65979,251.01031,41.607143,0
119.21418,293.13095,203.38095,368.61905,34.444365999999995,0
126.82023,251.48718,136.20512,318.7436,39.777504,0
123.857956,314.0909,211.09091,403.81818,30.40284,0
126.84429,277.14508,179.26942,453.06735,16.350069,0
129.46396,204.75,90.867645,455.39706,41.654762,0
106.171875,281.125,208.125,372.75,23.94003,0
135.51768,297.0,203.6923,316.6154,70.494,0
